    ,name                    ,t4    ,p100  ,v100  ,deadline
383 ,f11e75f13f7b3721c529b445,24    ,14    ,8     ,inf
384 ,5efc904a84c14dde141de36a,34    ,19    ,10    ,23.0
385 ,afae91aff6c10cd03515c92b,3432  ,2245  ,1165  ,inf
386 ,19e95435045f8df4c716e00c,138   ,69    ,35    ,203.0
387 ,61be83f4d231981dfe133765,57    ,30    ,14    ,36.0
388 ,2fb421ab4a4a63b753512fa8,76    ,43    ,28    ,189.0
389 ,0a13d888c6639d7a601f927c,157   ,79    ,41    ,inf
390 ,815b230c179655afb77b5012,32    ,21    ,12    ,inf
391 ,c8abf05815b2da2534ae4b4d,34    ,20    ,10    ,inf
392 ,21e01608047cadb09537f0a9,23    ,13    ,8     ,33.0
393 ,b9de043dc3ab46c534daa41f,32    ,18    ,11    ,35.0
394 ,dcd8a3536939328378d0b7aa,84    ,33    ,24    ,inf
395 ,9c967513e702203fcb2d15d4,178   ,69    ,53    ,inf
396 ,89111559fdd50061b787ec00,23    ,15    ,7     ,inf
397 ,e0423e9921733fec17231da1,23    ,14    ,7     ,inf
398 ,037bb99ec23f1d6fc4f696b0,23    ,12    ,7     ,inf
399 ,f3b7d9698ef250c772900c4b,23    ,15    ,9     ,inf
400 ,eab3c5dda33f1d0adb8b8902,33    ,17    ,11    ,inf
401 ,699e3eda3e14229a84ae407c,170   ,78    ,51    ,inf
402 ,64cb78c7a45cd271c5c9c9c9,378   ,202   ,111   ,inf
403 ,7926258725d0e5d095c5796a,40    ,21    ,14    ,inf
404 ,7bb9acf1568f33bbf8d1fb45,8240  ,5014  ,3427  ,inf
405 ,47a1c5dc5d723fefbbf2e8c8,535   ,297   ,185   ,inf
406 ,a04bb345520cdff7bb47cda8,596   ,320   ,180   ,inf
407 ,d8379751a9eecd81884add2b,34    ,18    ,12    ,inf
408 ,2bf052a96aad9058b510c7d6,34    ,21    ,13    ,inf
409 ,b723023647081523d17d7851,33    ,17    ,12    ,inf
410 ,7225dfb53d34cb881443804b,29    ,16    ,9     ,inf
411 ,b68c2ec7b841a32fedfb6205,24    ,13    ,7     ,inf
412 ,b9d168496d59155b0f88d502,97    ,51    ,24    ,inf
413 ,2338f806d9a749aae1b279d2,962   ,604   ,286   ,inf
414 ,34b821457062f7ac5172a3ac,486   ,291   ,172   ,827.0
415 ,b06047edc035e408e00cb9ba,11580 ,7398  ,3350  ,inf
416 ,3af79436b4eaa6b3b41c31b2,23    ,13    ,9     ,inf
417 ,5a81f98ad85fc1a2b6f4f62a,54    ,31    ,15    ,74.0
418 ,443c8eec46cafcabfce78d07,24    ,13    ,9     ,inf
419 ,63b19d7710409943c10ba025,110   ,59    ,27    ,inf
420 ,497ea371b471de96cf0875eb,519   ,376   ,205   ,inf
421 ,523f07acf633a532f8164832,23    ,15    ,8     ,19.0
422 ,52a7b30f642d0a83a5a467d8,23    ,15    ,7     ,inf
423 ,7535051fcae50ee6469a2ba8,1785  ,914   ,418   ,2825.0
424 ,5b99e7ebe3f24c5d7eedae54,75    ,40    ,18    ,inf
425 ,7a7be374cbe8710383564811,81    ,41    ,20    ,inf
426 ,c8b7bc6d3c210bce652d666f,212   ,121   ,78    ,inf
427 ,707330ab94b33cda87436d2f,34    ,19    ,10    ,24.0
428 ,72c2197b912d055ec1d7d7c1,34    ,21    ,11    ,inf
429 ,4d7beed38b7abe37efbffcd7,527   ,337   ,205   ,inf
430 ,8eabc671eec36ca2bd33d4fe,4630  ,3354  ,1602  ,inf
431 ,1a0ce93dab2b18731db2d2b0,480   ,380   ,189   ,inf
432 ,3e62c982a41027f7e9b2c587,23    ,13    ,9     ,inf
433 ,3a68384c7a3815570ebf4d8b,49    ,30    ,20    ,inf
434 ,5379d4ff3b8d5bea920f058c,23    ,14    ,8     ,inf
435 ,d2e8325568dc0e749d254732,177   ,113   ,73    ,inf
436 ,d60e2008966df759029da2b9,83    ,42    ,25    ,inf
437 ,506e5ca2f9f40e742d52d37e,34    ,20    ,11    ,inf
438 ,dddfe0b93eb27ef2d317919e,62    ,40    ,21    ,inf
439 ,c216d6d582f143c46822fccc,529   ,400   ,200   ,inf
440 ,ca9fe8bc19fd9450c5047fda,101   ,62    ,36    ,99.0
441 ,6eae4b24963d80cadc86b0dd,3087  ,1413  ,930   ,inf
442 ,b00715c5adb5c9712924b1dc,560   ,316   ,203   ,inf
443 ,c56d3ae721216a752a76e27e,424   ,201   ,138   ,inf
444 ,f04b3c28f644654d807396a7,24    ,16    ,9     ,inf
445 ,69971190146e138413820889,556   ,276   ,190   ,inf
446 ,abbaedf1f5ad41a803b5097d,1197  ,743   ,397   ,inf
447 ,6f620d94670624d43111fe5b,211   ,111   ,69    ,inf
448 ,393ccd8d96d427f6d296073e,100   ,61    ,41    ,inf
449 ,00427f150b2942f49da76e55,95    ,49    ,31    ,inf
450 ,49e8d7c4bcce37f2e4b56fc4,33    ,19    ,10    ,inf
451 ,3cda030ac11d0c6ff4f9ca56,34    ,21    ,13    ,64.0
452 ,7c8ff7f1468178b130c203d0,156   ,81    ,53    ,inf
453 ,48fc2674cf9865c13423d13c,728   ,455   ,251   ,inf
454 ,40290e3608034a2ad48dcfdf,150   ,65    ,47    ,inf
455 ,fb03cb9e0f6c4c93af454ed3,3127  ,1471  ,1030  ,inf
456 ,250632664cbec9bf45f4fae8,54    ,34    ,18    ,126.0
457 ,624475bbc043dfb4aa3ce6a0,335   ,196   ,110   ,inf
458 ,f2284f449e2f476da2c612d6,33    ,18    ,9     ,inf
459 ,d2eee14c76430a526bf6c60a,123   ,56    ,37    ,inf
460 ,725cb9a9de726161545e53ae,23    ,12    ,8     ,inf
461 ,ccb51fa111974c6647422ff8,72    ,37    ,21    ,inf
462 ,4d967474f0b80d79e3516dd5,24    ,15    ,7     ,18.0
463 ,31c54ac41455ba30f8573622,23    ,12    ,9     ,inf
464 ,07f523e7781a99cd7ef02f93,33    ,17    ,13    ,37.0
465 ,adbff83d06a4f451ba60fd3d,33    ,18    ,12    ,inf
466 ,570357a88a5f433a261965da,43    ,27    ,16    ,inf
467 ,7ee6866688d8b068ab9c20a4,24    ,15    ,9     ,inf
468 ,5c09d460a1e452cd6235c670,23    ,13    ,9     ,inf
469 ,31066cc1ba4eda295f60a791,951   ,479   ,316   ,inf
470 ,48e8fd190f3943858df178d0,23    ,12    ,9     ,inf
471 ,2e9615e997e1f241b4e84ae8,24    ,14    ,8     ,inf
472 ,43648e6fd59e0d9b8fe4d801,35    ,21    ,12    ,inf
473 ,f0abbc5b9541ba1deee761bf,24    ,15    ,7     ,inf
474 ,2a42e0c936fa506e47c41dfa,1153  ,724   ,340   ,inf
475 ,77aeb27c6f941b45bc4780a4,23    ,12    ,7     ,inf
476 ,ba32b5d8d58c44e3181a5b4f,24    ,15    ,8     ,inf
477 ,8605ad6c7b395967433b8d41,23    ,15    ,7     ,48.0
478 ,3225535c76abb94e99c9ad32,660   ,378   ,189   ,inf
479 ,5715c22beffe292f6ae4e9a6,356   ,186   ,100   ,inf
480 ,57aaef4ace1c59efb4f235bd,17871 ,9060  ,6206  ,inf
481 ,c7c9a6a0fc5e6a4dc8e8735c,3467  ,1991  ,1149  ,inf
482 ,9ebf4641d51c47da0e21af62,146   ,92    ,53    ,inf
483 ,2c61bf008b8f790deb84419b,556   ,274   ,188   ,725.0
484 ,203e12bfd22c3f16adcbf10f,23    ,14    ,8     ,inf
485 ,fa0f33c98b2174af2c42a1cf,43    ,25    ,15    ,inf
486 ,1905ee5353e960dfd1158997,114   ,70    ,36    ,inf
487 ,1f858682a0a85e8b0407c3bb,112   ,71    ,35    ,inf
488 ,1826f45d4da50c627741c215,24    ,13    ,8     ,inf
489 ,aaf6793c59b5e30c5d0e1015,10415 ,5746  ,3411  ,inf
490 ,b33f51bf5b8486904ca5eeb1,89    ,46    ,32    ,inf
491 ,89392e0fedf34bb8b0103ddf,72    ,43    ,22    ,inf
492 ,c9cbfe405bfcd2e051df4757,57    ,31    ,20    ,128.0
493 ,3e84444864f000a747b560e0,103   ,56    ,31    ,inf
494 ,74bb51cabe2f69ca548d0ecf,34    ,23    ,10    ,inf
495 ,4ec7a548a35828992d3460d3,148   ,84    ,43    ,inf
496 ,ee40f4cc7f7f120028e446ae,45    ,30    ,22    ,inf
497 ,f6c6c539c67cf58e2c76bdf3,23    ,14    ,9     ,49.0
498 ,d35c2dcdb1e5ff5f873eaa10,949   ,509   ,300   ,inf
499 ,984c70b5b89de46a9090cba4,131   ,72    ,34    ,304.0
500 ,078096e15793746512280836,73    ,41    ,24    ,147.0
501 ,9d531fe54219afa76b9a22a6,596   ,267   ,198   ,inf
502 ,f2425318fda9e02139724d27,25    ,14    ,9     ,inf
503 ,a19fbf307883be044a7d62b1,23    ,15    ,8     ,inf
504 ,17aa83261914f66c8226b86e,24    ,14    ,9     ,inf
505 ,504fd4bc7d401a6059188077,65    ,39    ,24    ,inf
506 ,6c4f45fa42526d2c7cc026a9,23    ,14    ,7     ,42.0
507 ,a7b58cc9dda0f4cb582de248,3061  ,1870  ,1164  ,inf
508 ,a7a7bff93ebb97445be670c7,670   ,366   ,197   ,813.0
509 ,3b105d26870ef367947be122,23    ,12    ,9     ,44.0
510 ,11b97c40601ec141a90085ef,45    ,27    ,15    ,inf
511 ,b5dd712e96b0588d9637d61c,33    ,18    ,11    ,inf
512 ,30a6d4e1600892ac38166b6b,38    ,19    ,13    ,inf
513 ,4c866dc8b228081ae30cc9e2,378   ,257   ,134   ,inf
514 ,a99cd58305fad7a7d68b5359,1280  ,726   ,452   ,inf
515 ,5fb36beffcc3d7626c5cce33,151194,85838 ,45735 ,inf
516 ,62af592a152e7f6ba9727f50,584   ,394   ,187   ,inf
517 ,2336ba7971f6cd548e3526be,33    ,19    ,12    ,inf
518 ,97e58ae0cee5544e8f38e103,23    ,12    ,7     ,inf
519 ,bb4f08a18ca5464807cd8da2,132   ,75    ,38    ,inf
520 ,96bcedafec2e656a05202ad6,24    ,14    ,8     ,inf
521 ,93264bae7aea2e427de4e345,34    ,18    ,13    ,inf
522 ,eb9f11c06f2b8f163e62868e,59    ,37    ,21    ,inf
523 ,682b5c5809361d8202de8f2d,23    ,13    ,9     ,77.0
524 ,24cdb90458414c65f473ad28,23    ,12    ,7     ,inf
525 ,457df7cf8b4d685cc121a3ad,120   ,79    ,49    ,inf
526 ,cd39381ffc3db8b69054c941,46    ,25    ,14    ,inf
527 ,0769edd98b82f8079722d7f7,36    ,19    ,13    ,inf
528 ,e390fbfe9a487e56aa6618ea,25    ,14    ,10    ,inf
529 ,6179b0a14fdb8a3f7a2dda03,33    ,18    ,13    ,inf
530 ,7eaa68fd5b6a670bd4b0a4a5,118   ,70    ,39    ,109.0
531 ,f8022bde37ba9ca78e06732f,23    ,15    ,8     ,inf
532 ,05316781cb922beb94874c53,1063  ,503   ,339   ,inf
533 ,638c65809658f4eb8a1b9293,172   ,111   ,76    ,256.0
534 ,d904fedf90e27ca5ad4d1f0e,23    ,13    ,8     ,inf
535 ,e03d18418fe0a012def3e3af,442   ,293   ,169   ,inf
536 ,167c5fda9b46533f6ae48692,132   ,77    ,46    ,inf
537 ,d2c79fef78b0d0e445fa288c,120   ,78    ,46    ,inf
538 ,b62700d8d7940781493691d6,67    ,42    ,24    ,inf
539 ,b4f246044eddd498d435e136,35    ,23    ,12    ,inf
540 ,912bc4569e951115773097b5,23    ,14    ,7     ,inf
541 ,d7a0575b11fb6481523d10a6,23    ,12    ,9     ,inf
542 ,ba2f190f82af76ecc59dbb35,34    ,21    ,13    ,73.0
543 ,bc3c67bdd7ea3c9e5b3e39ed,102   ,53    ,25    ,inf
544 ,aa104ccbb1539da090d00d4a,627   ,351   ,183   ,inf
545 ,6f4970f3b4766ea2e99875e2,24    ,14    ,7     ,inf
546 ,7219a08e3b30108c6756fbf1,24    ,14    ,8     ,inf
547 ,cee4dbef6fe1bc9975d4021f,46    ,24    ,14    ,inf
548 ,658fa2370839066e817fad2d,146   ,82    ,48    ,inf
549 ,ce6e91f7c643d074c29c8f89,23    ,13    ,8     ,inf
550 ,14499d4fe14a9ed6aba25991,24    ,15    ,8     ,inf
551 ,c04b7e815334e6541a660f9e,358   ,181   ,83    ,inf
552 ,a59b9243c5c5bf14b7895ded,23    ,14    ,7     ,inf
553 ,4f7d1dc772ea85337104a2e7,23    ,14    ,8     ,inf
554 ,c35a8f095b4f2d6bbb35b074,535   ,285   ,186   ,688.0
555 ,61f7b291dc8c0ccc549ba5d8,51    ,30    ,21    ,inf
556 ,d2c3b031f0f5254ca6042d0b,24    ,15    ,9     ,27.0
557 ,3dfb97e5c0bc3da303fcd2ee,34    ,20    ,13    ,inf
558 ,99cab7c609b20c659412325b,33    ,17    ,10    ,inf
559 ,4f3cffba25c901f501393794,24    ,16    ,8     ,inf
560 ,adc534aa2f61be77651237de,23    ,14    ,7     ,inf
561 ,153357ffa3caf560632b9e9a,24    ,16    ,7     ,inf
562 ,7c341ecf9b6be4fce25d042e,24    ,15    ,7     ,inf
563 ,7ce2514893724084c9083560,33    ,20    ,9     ,45.0
564 ,1c0da4b9ba83b85a2bddccc4,24    ,12    ,8     ,inf
565 ,9dc3af5250c1f7dee5ae903e,33    ,19    ,10    ,inf
566 ,b498f5b4dd5833cecc98b875,23    ,15    ,9     ,inf
567 ,fd2cf63e2d14293aa336b8fb,33    ,20    ,10    ,inf
568 ,c49e5d81adbfb29e16ce6826,74    ,40    ,20    ,inf
569 ,eaa91425d7932cb19082c6ed,315   ,200   ,111   ,inf
570 ,9f0255ac746b81e44d909e45,34    ,21    ,11    ,inf
571 ,78feb1c423a00b423f3e5846,24    ,14    ,9     ,inf
572 ,2ff98bb48a9854c7043ab1cc,72    ,39    ,23    ,inf
573 ,968c4f0dfc7006b50ed0b387,34    ,17    ,10    ,inf
574 ,1a6d220fda5ec3e93dfe3e7c,24    ,14    ,8     ,inf
575 ,92d8304c2e7684ec3ed967b9,139   ,102   ,51    ,inf
576 ,ee6fbb93f808de2fe8640653,123   ,70    ,42    ,133.0
577 ,e3f1a412980c45dee36dd436,24    ,13    ,8     ,inf
578 ,d125799d6f5a5a54debd9629,63    ,40    ,26    ,inf
579 ,8ae60e1ee79302ea197eba9c,23    ,12    ,9     ,24.0
580 ,8a6d7edc77e7ff3941ba9a8d,23    ,12    ,9     ,inf
581 ,a0492001d912056d85c8ee93,64    ,40    ,19    ,inf
582 ,cfb2af50e83ae526db5ee1b6,33    ,21    ,12    ,inf
583 ,f85c9a849228749d1c05160c,121   ,63    ,41    ,inf
584 ,c918424110b202f782c3709c,562   ,281   ,180   ,1418.0
585 ,18763a7aa30ccca6d8a416a7,23    ,13    ,8     ,25.0
586 ,0afb9ed58e12a48e417e234f,45    ,25    ,15    ,inf
587 ,2baa78491fe954ce903db2a5,23    ,13    ,8     ,80.0
588 ,3e7845cba80b61fac96d9a31,24    ,16    ,9     ,inf
589 ,3890faf907e8b0b2089a3f93,24    ,13    ,8     ,inf
590 ,e673dd44668e3901a1db315d,59    ,30    ,20    ,93.0
591 ,71513ca38920fb1bafd1c8fc,529   ,360   ,182   ,inf
592 ,ff272145c85a77992a997871,34    ,19    ,12    ,inf
593 ,a9fa26cea085595383b86cfd,169   ,96    ,56    ,inf
594 ,0c3f532c3cc4fb59341646b9,33    ,18    ,10    ,inf
595 ,4835c177b9bfe472140a87d6,24    ,14    ,8     ,inf
596 ,fde6a3d912f9b646d5d03b16,23    ,13    ,9     ,74.0
597 ,ce8626759193e2dbd0e3f42f,24    ,13    ,10    ,inf
598 ,100167b7c4af9f0c274b456d,24    ,16    ,7     ,12.0
599 ,fe8b209d2ed3622f435ed711,70    ,36    ,18    ,inf
600 ,0ede924ee2b20930a66bdd3c,92    ,53    ,25    ,inf
601 ,c6645a0a0b9979914c96f092,23    ,15    ,8     ,41.0
602 ,8d941364594af37902ead512,743   ,420   ,214   ,inf
603 ,3a9408c8eb63b56f4bf0c786,23    ,12    ,9     ,inf
604 ,a32b0a08a4f32c8eee8c76ad,34    ,19    ,11    ,inf
605 ,644259eb6cd5064b63f134e5,70    ,36    ,25    ,60.0
606 ,0b290a8ef9be03b65c969cf3,97    ,49    ,26    ,inf
607 ,8502ed5244921a6eb2b7cf8a,591   ,334   ,192   ,inf
608 ,df868ff6405ac1664dd16214,704   ,418   ,319   ,inf
609 ,2a5440dde293d824f84415c4,65    ,41    ,29    ,inf
610 ,9c7ba63d6c150f1732872acb,23    ,14    ,7     ,inf
611 ,779407bff039ea9a3de438b3,34    ,18    ,12    ,inf
612 ,16f93579863aea4d65975207,48554 ,24628 ,17387 ,inf
613 ,ea065b80c987e600c47e8fca,208   ,133   ,79    ,inf
614 ,8690c5bd9b3e571502477ca6,23    ,15    ,7     ,inf
615 ,f9aeef9a181326c5eb8f6c54,56    ,30    ,18    ,inf
616 ,0b25711f4eefe06a12facdad,46    ,30    ,15    ,inf
617 ,221a38f6584cf88417528be0,258   ,144   ,98    ,inf
618 ,ecc6bafec8046f81b28d5eb8,61    ,32    ,19    ,inf
619 ,263b7748074ab653d092fa6f,1172  ,609   ,301   ,inf
620 ,dece21f4bc26cbd4dce466df,23    ,13    ,7     ,inf
621 ,9d89bc2e334cbd204a7dda23,23    ,14    ,8     ,inf
622 ,9dc62b61c19707c3746fd33f,73    ,37    ,23    ,254.0
623 ,43b68254158ea00e4064caf6,64    ,36    ,21    ,inf
624 ,88c93a4798c17c9eafe5d477,24    ,16    ,10    ,53.0
625 ,ac9e57c0055064ba7c2bfe8c,33    ,19    ,11    ,inf
626 ,834564a699801bd7264ebb52,24    ,13    ,8     ,inf
627 ,281745b067ee1bc435bf92da,1122  ,600   ,360   ,inf
628 ,85c0a6b19db06b23df0fc0e0,164   ,91    ,52    ,inf
629 ,44547e5c66bbc9bde3c1f6fa,30    ,17    ,9     ,inf
630 ,144754ba014f660ae69ceb3a,33    ,22    ,10    ,inf
631 ,b958204ede50eb23a509acc7,24    ,15    ,7     ,inf
632 ,3281a6e74c2e9767a3a5302f,73    ,39    ,23    ,inf
633 ,bf1bc8772e0bfa400d0d666e,532   ,265   ,189   ,inf
634 ,66155e114bd4b7e438a74661,33    ,17    ,11    ,inf
635 ,2960b35c7eb55cb10b0588a5,313   ,200   ,116   ,185.0
636 ,f01095b9d09996b9b6582d51,43    ,22    ,16    ,59.0
637 ,5d4f549fb11162ffcf82cc48,666   ,377   ,205   ,inf
638 ,6dc5e64fb4cebf19ebc1c78a,34    ,17    ,11    ,inf
639 ,4596b28e900982e4ac2fda6a,2364  ,1218  ,809   ,inf
640 ,7c7c1d8253ea97f02cc2edfd,747   ,374   ,238   ,inf
641 ,54ab666780618a254bd3282b,2658  ,1575  ,850   ,inf
642 ,f5ac93fa5a50400fc2bd6be4,34    ,18    ,12    ,inf
643 ,eb687eae84aef2761c27039b,34    ,18    ,12    ,inf
644 ,c2af84594d1d2db6c7071f03,33    ,21    ,10    ,inf
645 ,8c15cf91ca3031504d1bb206,33    ,17    ,10    ,inf
646 ,d5cb9c468fa48ee1d9ff1250,83    ,42    ,22    ,inf
647 ,795e4ccfd0e584549b618c26,24    ,14    ,9     ,18.0
648 ,78be7ab9f78774d1f8bc7412,53    ,30    ,23    ,inf
649 ,a1c4b9a55005e81b86cd33c9,34    ,18    ,11    ,inf
650 ,dc007617a5dfe521bfd08738,24    ,14    ,9     ,inf
651 ,b20133c84720d21f4101ad0e,34    ,17    ,11    ,inf
652 ,38a1450713467149ea6cd1a6,647   ,382   ,218   ,548.0
653 ,7496353e9cd62cfa645cbe0a,23    ,14    ,8     ,40.0
654 ,af4e9f2c0a3250a0cba5dcf9,37    ,22    ,12    ,35.0
655 ,d7ef220c1564958664e571af,23    ,14    ,8     ,inf
656 ,409b4058513a85ca355d4938,392   ,200   ,128   ,inf
657 ,464813edcf943c097c3cd441,185   ,112   ,80    ,263.0
658 ,040410a8a44f62bbae095189,54    ,31    ,20    ,inf
659 ,613302c6720ecf376016ddb4,25    ,13    ,8     ,78.0
660 ,6df7b16a649105deddbff288,616   ,403   ,187   ,inf
661 ,fda38501da6088b1053fd453,56    ,31    ,19    ,42.0
662 ,40a0a7a9cd2690e87645caad,81    ,47    ,25    ,inf
663 ,0d96692789ea9d0d9bf97649,23    ,13    ,8     ,25.0
664 ,4dee4f29eb12d8a4a5ea9324,23    ,14    ,7     ,inf
665 ,456942420e6ee81e5ed5477c,594   ,305   ,212   ,inf
666 ,fa4a5b33587adf9fbb8b529c,23    ,12    ,9     ,inf
667 ,ed67459eafaa470c96e56a8a,33    ,17    ,13    ,inf
668 ,6771fcd97f30d164ee4dfa1d,14126 ,8996  ,5402  ,inf
669 ,e83cbed0a0d099d03f24c32a,34    ,17    ,11    ,20.0
670 ,b30d54782d544b19f6078445,34    ,19    ,12    ,inf
671 ,56c5b09b27fbf324e1f5c071,23    ,12    ,7     ,inf
672 ,ef44406e8c26c943dbb834e2,34    ,19    ,12    ,inf
673 ,10c311057e98b578da7d23e2,23    ,13    ,8     ,inf
674 ,d5f35a074d4201d2f13da01c,27    ,15    ,9     ,inf
675 ,ee5c10295ee61bb1ac208044,23    ,13    ,8     ,inf
676 ,f824d67fca95f2289ffbca80,75    ,40    ,22    ,inf
677 ,b67ed59eb77a524018a0b701,789   ,494   ,311   ,inf
678 ,1e546275758a9896bd3ad8b1,114   ,58    ,31    ,inf
679 ,0b6a9b609e66e8ce3361fb1d,176   ,112   ,54    ,inf
680 ,1d247298b5747833daebdc15,586   ,288   ,181   ,inf
681 ,2e28d302681c0c7c00615556,126   ,69    ,44    ,inf
682 ,a65c750cc9476df2dd63d8de,148   ,89    ,53    ,inf
683 ,4506b568dbc17b9430745eac,23    ,12    ,8     ,inf
684 ,337eccc217788bdbe2df1c05,160   ,92    ,56    ,inf
685 ,f7c9e20e614e2becda208c5b,57    ,29    ,19    ,inf
686 ,86965b17af42304440494d5f,364   ,191   ,98    ,632.0
687 ,b2b612537c1f40998344a8c5,2010  ,1213  ,575   ,inf
688 ,f97f3793795c6804b0a8b14c,164   ,103   ,56    ,inf
689 ,f3b156c31bbd193b0e76eda0,23    ,14    ,9     ,inf
690 ,67df2a4ee16bbff8c31a2bf5,149   ,92    ,56    ,inf
691 ,618c4c31b0c683ae57f3d6b9,23    ,13    ,7     ,inf
692 ,3c5b68426bfb75fe1e7c0f71,24    ,13    ,9     ,inf
693 ,62b195764ab13a2e1c2c7a6a,23    ,12    ,9     ,inf
694 ,e5efa4547538e09764352440,561   ,440   ,197   ,inf
695 ,f1d38984586e99d02608eca9,23    ,15    ,7     ,inf
696 ,57dba315836d37d87cc70aa9,144   ,95    ,54    ,inf
697 ,3f1915521394a159ea3624ee,33    ,19    ,13    ,inf
698 ,802f232af416672f361efda9,44    ,25    ,13    ,inf
699 ,7fbda892b81cd71388fe74ff,637   ,332   ,215   ,inf
700 ,5f0513849464bf48ec067b68,136   ,68    ,41    ,inf
701 ,7d0ca512a4a33c5ca1d56ba9,24    ,16    ,9     ,inf
702 ,06b0ca7b68e968c8ab4288dc,23    ,13    ,7     ,inf
703 ,635068eaaa2a52427ddf58f1,23    ,14    ,7     ,inf
704 ,d4e87e7c1689c50d03ddffd8,151   ,91    ,49    ,inf
705 ,97db7a2afb0eeca680c4bbbf,24    ,15    ,8     ,inf
706 ,6744ac886974700f4118ef20,72    ,46    ,27    ,inf
707 ,5b501e847cc866d14c66910d,23    ,14    ,7     ,inf
708 ,d26d3d127ff0227c06b290d2,23    ,13    ,7     ,inf
709 ,e1d934964f4e615379869e85,23    ,12    ,7     ,inf
710 ,67cf4438257b90b4ff6f4794,80    ,50    ,28    ,77.0
711 ,9c270ebf938280646e8097ad,23    ,12    ,7     ,inf
712 ,02b2535a4d32c13139fbe6a1,70    ,42    ,24    ,83.0
713 ,817b30ab14df19bc9051fad9,24    ,14    ,9     ,inf
714 ,dc0ea10b24a97bd4c7590c12,71    ,42    ,33    ,inf
715 ,02e5cb254e65a7ccb2b2e8ff,113   ,61    ,36    ,inf
716 ,cddfcfc22ca6a2b3142ad839,102   ,62    ,40    ,inf
717 ,f793a00ee16c59b1926d6a97,133   ,76    ,51    ,inf
718 ,7638deac4f8ec491a55c3a22,44    ,24    ,14    ,inf
719 ,1382acb797aedd76a567f0c2,165   ,91    ,54    ,inf
720 ,9c15867ca0fc3911d7fb2627,629   ,328   ,236   ,inf
721 ,1567df05ed1709a61a52396c,23    ,13    ,8     ,inf
722 ,49ab9f19a4696939cec926b0,97    ,53    ,39    ,inf
723 ,e8138dd4e8dbe61d63e1666f,54    ,31    ,15    ,inf
724 ,c6f55584254bf40815d572fc,24    ,15    ,9     ,inf
725 ,8a8bd4be1c3878e44181a311,23    ,13    ,8     ,inf
726 ,1ff9781c5882324313bc8ca2,24    ,12    ,8     ,20.0
727 ,c8cb751862148c373bcc2713,85    ,45    ,27    ,inf
728 ,5164c7c8aaec9b8fa4b76479,59    ,35    ,20    ,inf
729 ,abe71aa39b845d272c51ec61,34    ,20    ,11    ,25.0
730 ,5ddb024f53bcb68e987a0234,33    ,18    ,9     ,inf
731 ,5c71248fdee6445b6e51c2c7,380   ,212   ,111   ,inf
732 ,1aa768f6ebc054ed40e65c1d,33    ,17    ,10    ,inf
733 ,bb5ed4a746cfff2bf2243692,34    ,21    ,10    ,inf
734 ,27e46725077ee69326a60926,23    ,14    ,7     ,inf
735 ,e581c3dd1bd2dfaa807264b0,25    ,14    ,9     ,inf
736 ,b52a201095341108389164f8,33    ,18    ,12    ,72.0
737 ,796e3851a5d04ffaff742d05,23    ,12    ,7     ,19.0
738 ,dfebfceb248d13e56276ebf1,34    ,17    ,11    ,inf
739 ,af26c0ddbce0b7ec1effafc7,44    ,24    ,17    ,inf
740 ,6cab4ab5e71c3471107cd625,33    ,20    ,12    ,71.0
741 ,ca36c05679433cb7c5361b31,24    ,14    ,9     ,22.0
742 ,0c44cc3a644af767e1370aa5,22413 ,13153 ,7651  ,43167.0
743 ,6ce38a3123acc2bcf9d455a7,23    ,15    ,8     ,inf
744 ,5edbbfd5b1c1b5972b96f1e6,34    ,18    ,13    ,inf
745 ,ed4f264d7627ec743df65261,156   ,105   ,49    ,531.0
746 ,34aa1c8799cd5c716dc02cde,24    ,15    ,8     ,inf
747 ,7c28cf2845036f3de2b10fa5,142   ,117   ,55    ,inf
748 ,5167305594ba3ba6c73823cb,144   ,99    ,55    ,inf
749 ,b21ec993c554a98167877446,338   ,180   ,127   ,inf
750 ,e421a61b880f99b671ecfa4b,11108 ,6490  ,3797  ,inf
751 ,779054b1885562f7dde6bee4,34    ,20    ,12    ,inf
752 ,f3734b686b36a5a70e72de70,90    ,54    ,30    ,inf
753 ,35675aaa172284a3b83d81ec,23    ,12    ,8     ,inf
754 ,fe5b4c0cebd6d7b78d4a7aac,24    ,13    ,7     ,21.0
755 ,63074ff63170d8ea211366aa,78    ,43    ,23    ,inf
756 ,8d727a92ecd0ff9840e01ad9,71    ,43    ,31    ,inf
757 ,d9efa93328847699f191dea8,23    ,12    ,8     ,inf
758 ,b03bfce1fe69549ebd28c006,3473  ,2055  ,1180  ,inf
759 ,80fc10209521d567fa83a8d4,573   ,313   ,180   ,inf
760 ,f42628f11c9166b4f73cecb0,33    ,17    ,11    ,inf
761 ,afc032a9b8ef2ad273f62b93,33    ,19    ,11    ,inf
762 ,93bf1fbc5d6362c6e97a5a12,24    ,13    ,9     ,inf
763 ,d960f1685deac61dde3114f2,23    ,14    ,8     ,inf
764 ,1e41b6a8d428ce6c67965863,23    ,15    ,9     ,inf
765 ,ac289caf5c6c11f078eaec47,70    ,40    ,24    ,inf
766 ,77707820d4195e1e3391759a,165   ,86    ,54    ,inf
767 ,440ffaa9e52eb3feb7f419ce,574   ,289   ,182   ,inf
768 ,32aefb0cb488e71619e8a048,23    ,12    ,8     ,38.0
